,title,id,imdb_id,imdb_score,imdb_votes,person_id,name,role
596,The Bourne Ultimatum,tm79442,tt0440963,8.0,627009.0,14531,Michael Wildman,ACTOR
576,The Bourne Ultimatum,tm79442,tt0440963,8.0,627009.0,7020,Joey Ansah,ACTOR
901,Her,tm169422,tt1798709,8.0,586679.0,6602,Olivia Wilde,ACTOR
560,Big Fish,tm139658,tt0319061,8.0,435503.0,10581,Daniel Wallace,ACTOR
900,Her,tm169422,tt1798709,8.0,586679.0,28088,Rooney Mara,ACTOR
591,The Bourne Ultimatum,tm79442,tt0440963,8.0,627009.0,7292,Albert Jones,ACTOR
899,Her,tm169422,tt1798709,8.0,586679.0,5230,Amy Adams,ACTOR
898,Her,tm169422,tt1798709,8.0,586679.0,1678,Scarlett Johansson,ACTOR
897,Her,tm169422,tt1798709,8.0,586679.0,6449,Joaquin Phoenix,ACTOR
895,Sebastian Maniscalco: What's Wrong with People?,tm53034,tt2215489,8.0,1194.0,111197,Sebastian Maniscalco,ACTOR
559,Big Fish,tm139658,tt0319061,8.0,435503.0,10580,Trevor Gagnon,ACTOR
533,Big Fish,tm139658,tt0319061,8.0,435503.0,10560,Loudon Wainwright III,ACTOR
535,Big Fish,tm139658,tt0319061,8.0,435503.0,10559,Matthew McGrory,ACTOR
592,The Bourne Ultimatum,tm79442,tt0440963,8.0,627009.0,78059,Jeffrey Lee Gibson,ACTOR
574,The Bourne Ultimatum,tm79442,tt0440963,8.0,627009.0,288,Corey Johnson,ACTOR
566,The Bourne Ultimatum,tm79442,tt0440963,8.0,627009.0,286,Julia Stiles,ACTOR
951,The Imitation Game,tm140877,tt2084970,8.0,748654.0,76778,James G. Nunn,ACTOR
567,The Bourne Ultimatum,tm79442,tt0440963,8.0,627009.0,1395,David Strathairn,ACTOR
568,The Bourne Ultimatum,tm79442,tt0440963,8.0,627009.0,6354,Scott Glenn,ACTOR
569,The Bourne Ultimatum,tm79442,tt0440963,8.0,627009.0,7716,Paddy Considine,ACTOR
570,The Bourne Ultimatum,tm79442,tt0440963,8.0,627009.0,3880,Edgar Ramírez,ACTOR
571,The Bourne Ultimatum,tm79442,tt0440963,8.0,627009.0,6356,Albert Finney,ACTOR
950,The Imitation Game,tm140877,tt2084970,8.0,748654.0,76783,Dominik Charman,ACTOR
563,Big Fish,tm139658,tt0319061,8.0,435503.0,10582,Will Thomas,ACTOR
952,The Imitation Game,tm140877,tt2084970,8.0,748654.0,76763,Charlie Manton,ACTOR
590,The Bourne Ultimatum,tm79442,tt0440963,8.0,627009.0,78058,Trevor St. John,ACTOR
609,The Bourne Ultimatum,tm79442,tt0440963,8.0,627009.0,78068,Ben Youcef,ACTOR
1087,The Battered Bastards of Baseball,tm148976,tt3445270,8.0,3953.0,1860488,Nick Bertram,ACTOR
1086,The Battered Bastards of Baseball,tm148976,tt3445270,8.0,3953.0,1860189,Carren Woods,ACTOR
1085,The Battered Bastards of Baseball,tm148976,tt3445270,8.0,3953.0,1860162,Jack Faust,ACTOR
1084,The Battered Bastards of Baseball,tm148976,tt3445270,8.0,3953.0,1860341,Ken Wheeler,ACTOR
573,The Bourne Ultimatum,tm79442,tt0440963,8.0,627009.0,5553,Tom Gallop,ACTOR
561,Big Fish,tm139658,tt0319061,8.0,435503.0,10584,Jake Brake,ACTOR
931,Her,tm169422,tt1798709,8.0,586679.0,88134,Wendy Leon,ACTOR
932,Her,tm169422,tt1798709,8.0,586679.0,30754,Samantha Morton,ACTOR
1083,The Battered Bastards of Baseball,tm148976,tt3445270,8.0,3953.0,1860269,Lou Russell,ACTOR
600,The Bourne Ultimatum,tm79442,tt0440963,8.0,627009.0,78065,James Ciccone,ACTOR
607,The Bourne Ultimatum,tm79442,tt0440963,8.0,627009.0,77257,John Warman,ACTOR
606,The Bourne Ultimatum,tm79442,tt0440963,8.0,627009.0,4197,Paul Thornton,ACTOR
605,The Bourne Ultimatum,tm79442,tt0440963,8.0,627009.0,6477,Brian Smyj,ACTOR
604,The Bourne Ultimatum,tm79442,tt0440963,8.0,627009.0,78067,James Schram,ACTOR
603,The Bourne Ultimatum,tm79442,tt0440963,8.0,627009.0,10420,Mark Mottram,ACTOR
601,The Bourne Ultimatum,tm79442,tt0440963,8.0,627009.0,78066,Sebastian Feldman,ACTOR
555,Big Fish,tm139658,tt0319061,8.0,435503.0,3230,Zach Hanner,ACTOR
599,The Bourne Ultimatum,tm79442,tt0440963,8.0,627009.0,78064,Glynis Brooks,ACTOR
608,The Bourne Ultimatum,tm79442,tt0440963,8.0,627009.0,22762,Chris Wilson,ACTOR
1088,The Battered Bastards of Baseball,tm148976,tt3445270,8.0,3953.0,1860775,Robert Richardson,ACTOR
1090,The Battered Bastards of Baseball,tm148976,tt3445270,8.0,3953.0,1860175,Rob Nelson,ACTOR
1000,The Imitation Game,tm140877,tt2084970,8.0,748654.0,14533,Lee Asquith-Coe,ACTOR
553,Big Fish,tm139658,tt0319061,8.0,435503.0,705837,David Ramsey,ACTOR
554,Big Fish,tm139658,tt0319061,8.0,435503.0,80070,Greg Hohn,ACTOR
970,The Imitation Game,tm140877,tt2084970,8.0,748654.0,76774,Daniel Chapple,ACTOR
969,The Imitation Game,tm140877,tt2084970,8.0,748654.0,76766,Richard Campbell,ACTOR
1089,The Battered Bastards of Baseball,tm148976,tt3445270,8.0,3953.0,1860578,Frank Peters,ACTOR
602,The Bourne Ultimatum,tm79442,tt0440963,8.0,627009.0,56977,Luis Mottola,ACTOR
977,The Imitation Game,tm140877,tt2084970,8.0,748654.0,76773,Mike Firth,ACTOR
597,The Bourne Ultimatum,tm79442,tt0440963,8.0,627009.0,78062,Kai Martin,ACTOR
1114,Jim Jefferies: Bare,tm149914,tt3958494,8.0,5407.0,66093,Jim Jefferies,ACTOR
1091,The Battered Bastards of Baseball,tm148976,tt3445270,8.0,3953.0,1860210,Jim Swanson,ACTOR
1102,Mike Birbiglia: My Girlfriend's Boyfriend,tm171965,tt2937390,8.0,3284.0,8117,Mike Birbiglia,ACTOR
558,Big Fish,tm139658,tt0319061,8.0,435503.0,10579,Joanne Pankow,ACTOR
1095,The Battered Bastards of Baseball,tm148976,tt3445270,8.0,3953.0,28916,Bing Russell,ACTOR
1094,The Battered Bastards of Baseball,tm148976,tt3445270,8.0,3953.0,93778,Johnny Carson,ACTOR
1093,The Battered Bastards of Baseball,tm148976,tt3445270,8.0,3953.0,1860190,Jon Yoshiwara,ACTOR
999,The Imitation Game,tm140877,tt2084970,8.0,748654.0,76770,Josh Wichard,ACTOR
556,Big Fish,tm139658,tt0319061,8.0,435503.0,10578,Jeff Campbell,ACTOR
953,The Imitation Game,tm140877,tt2084970,8.0,748654.0,76765,David Charkham,ACTOR
964,The Imitation Game,tm140877,tt2084970,8.0,748654.0,76776,Nicholas Blatt,ACTOR
973,The Imitation Game,tm140877,tt2084970,8.0,748654.0,76750,Leigh Dent,ACTOR
972,The Imitation Game,tm140877,tt2084970,8.0,748654.0,76754,Alexander Cooper,ACTOR
971,The Imitation Game,tm140877,tt2084970,8.0,748654.0,76761,Lisa Colquhoun,ACTOR
659,Blood Diamond,tm32919,tt0450259,8.0,536858.0,78924,Kagiso Kuypers,ACTOR
557,Big Fish,tm139658,tt0319061,8.0,435503.0,598746,Bonnie Johnson,ACTOR
968,The Imitation Game,tm140877,tt2084970,8.0,748654.0,76751,Grace Calder,ACTOR
994,The Imitation Game,tm140877,tt2084970,8.0,748654.0,76769,John Redmann,ACTOR
905,Her,tm169422,tt1798709,8.0,586679.0,4096,Spike Jonze,ACTOR
957,The Imitation Game,tm140877,tt2084970,8.0,748654.0,357652,Tim van Eyken,ACTOR
963,The Imitation Game,tm140877,tt2084970,8.0,748654.0,76771,Ingrid Benussi,ACTOR
975,The Imitation Game,tm140877,tt2084970,8.0,748654.0,76760,Sam Exley,ACTOR
962,The Imitation Game,tm140877,tt2084970,8.0,748654.0,76726,Hayley Joanne Bacon,ACTOR
961,The Imitation Game,tm140877,tt2084970,8.0,748654.0,76749,Bartosz Wandrykow,ACTOR
960,The Imitation Game,tm140877,tt2084970,8.0,748654.0,627611,Tim Steed,ACTOR
958,The Imitation Game,tm140877,tt2084970,8.0,748654.0,76747,Viv Weatherall,ACTOR
988,The Imitation Game,tm140877,tt2084970,8.0,748654.0,16108,Stuart Matthews,ACTOR
956,The Imitation Game,tm140877,tt2084970,8.0,748654.0,76768,Laurence Kennedy,ACTOR
966,The Imitation Game,tm140877,tt2084970,8.0,748654.0,16099,Ancuta Breaban,ACTOR
955,The Imitation Game,tm140877,tt2084970,8.0,748654.0,10318,Andrew Havill,ACTOR
954,The Imitation Game,tm140877,tt2084970,8.0,748654.0,76748,Victoria Wicks,ACTOR
974,The Imitation Game,tm140877,tt2084970,8.0,748654.0,76757,Esther Eden,ACTOR
976,The Imitation Game,tm140877,tt2084970,8.0,748654.0,76767,Ben Farrow,ACTOR
998,The Imitation Game,tm140877,tt2084970,8.0,748654.0,76758,Nicola-Jayne Wells,ACTOR
1080,The Battered Bastards of Baseball,tm148976,tt3445270,8.0,3953.0,2252,Kurt Russell,ACTOR
1082,The Battered Bastards of Baseball,tm148976,tt3445270,8.0,3953.0,62478,Jim Bouton,ACTOR
965,The Imitation Game,tm140877,tt2084970,8.0,748654.0,76779,Jack Brash,ACTOR
959,The Imitation Game,tm140877,tt2084970,8.0,748654.0,627612,Miranda Bell,ACTOR
993,The Imitation Game,tm140877,tt2084970,8.0,748654.0,76781,Harry Leonard Parkinson,ACTOR
985,The Imitation Game,tm140877,tt2084970,8.0,748654.0,76785,Vincent Idearson,ACTOR
992,The Imitation Game,tm140877,tt2084970,8.0,748654.0,1723,Joseph Oliveira,ACTOR
991,The Imitation Game,tm140877,tt2084970,8.0,748654.0,76772,Adam Nowell,ACTOR
990,The Imitation Game,tm140877,tt2084970,8.0,748654.0,76777,Samantha Moran,ACTOR
989,The Imitation Game,tm140877,tt2084970,8.0,748654.0,76782,Amber-Rose May,ACTOR
987,The Imitation Game,tm140877,tt2084970,8.0,748654.0,357656,Debra Leigh-Taylor,ACTOR
986,The Imitation Game,tm140877,tt2084970,8.0,748654.0,76764,Denis Koroshko,ACTOR
996,The Imitation Game,tm140877,tt2084970,8.0,748654.0,76786,Alice Tapfield,ACTOR
984,The Imitation Game,tm140877,tt2084970,8.0,748654.0,335823,Vera Horton,ACTOR
967,The Imitation Game,tm140877,tt2084970,8.0,748654.0,76759,Alex Corbet Burcher,ACTOR
983,The Imitation Game,tm140877,tt2084970,8.0,748654.0,76753,Luke Hope,ACTOR
982,The Imitation Game,tm140877,tt2084970,8.0,748654.0,76775,Oscar Hatton,ACTOR
981,The Imitation Game,tm140877,tt2084970,8.0,748654.0,76780,Benjamin Hardie,ACTOR
980,The Imitation Game,tm140877,tt2084970,8.0,748654.0,76755,Guna Gultniece,ACTOR
979,The Imitation Game,tm140877,tt2084970,8.0,748654.0,76784,James Gard,ACTOR
995,The Imitation Game,tm140877,tt2084970,8.0,748654.0,76762,David G. Robinson,ACTOR
997,The Imitation Game,tm140877,tt2084970,8.0,748654.0,76788,Mark Underwood,ACTOR
501,Casino Royale,tm39030,tt0381061,8.0,644336.0,3584,Crispin Bonham-Carter,ACTOR
